Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRN35,OUT045,640.9955199663959
FDX25,OUT049,3058.4048578618244
DRD49,OUT049,3856.9364840463622
FDE21,OUT019,308.4649143607742
FDN44,OUT035,2691.470433482411
DRC01,OUT049,781.9645606498432
NCK30,OUT046,4156.094510318156
FDU39,OUT013,876.9388940062233
FDB49,OUT013,1586.2776749213485
FDS12,OUT045,2021.333821316581
FDR57,OUT018,2231.72729393066
FDX22,OUT027,5637.190492512362
FDC60,OUT013,1452.5565231728538
NCE42,OUT049,3535.4047518184057
NCK42,OUT049,3398.2002832381067
DRE01,OUT017,3910.519871727235
FDE57,OUT018,1923.053649309371
DRK59,OUT019,801.4750893048197
FDB10,OUT027,5968.607347339116
FDQ25,OUT046,2814.546201220074
FDY26,OUT017,3785.381821141014
FDG28,OUT049,3992.302131504318
FDM14,OUT049,1737.2979812088197
NCH29,OUT049,1571.2455687777049
FDD48,OUT049,1893.3460276631527
FDC17,OUT045,3462.9719313376545
DRH49,OUT027,2218.113291586282
FDN44,OUT018,2284.89092421875
FDC29,OUT045,1887.1101874543442
DRK01,OUT019,242.79938547593702
FDD48,OUT017,1947.0307574841556
FDB59,OUT013,3326.4028103140363
FDY45,OUT010,735.7045933620652
FDX60,OUT035,1279.7513803467782
FDT09,OUT010,333.9464550405164
DRB24,OUT018,2178.623152063639
FDL13,OUT035,4034.017350520413
FDN16,OUT035,1682.0981116139028
FDK57,OUT013,1968.1174486668133
FDO22,OUT027,2192.9843362515476
FDC57,OUT010,469.3763085996802
FDZ13,OUT027,1365.6513872500232
FDW27,OUT013,2512.744264169061
FDX10,OUT049,633.4467740548102
FDY08,OUT018,1902.9271969865608
FDA49,OUT017,1413.697265334612
FDC32,OUT018,1305.6756807937077
FDO04,OUT035,886.833133519604
NCZ54,OUT013,2568.7679086914736
FDY40,OUT045,747.3266046861359
FDW36,OUT045,1658.4190653535306
FDE11,OUT017,3249.0739666284353
DRE37,OUT045,3115.200283781338
NCK19,OUT017,3345.4815854251237
FDT19,OUT035,2839.5992821726227
FDE56,OUT045,1018.1146297580349
FDZ57,OUT010,306.13688943316583
FDB35,OUT035,1542.1112196840459
FDF09,OUT010,47.061773799537605
FDO34,OUT046,2784.561201955982
FDA55,OUT046,3786.825750092221
NCM18,OUT035,1043.450599195474
FDJ20,OUT019,311.65388651371086
DRQ35,OUT019,307.95254104812034
FDG02,OUT013,2989.8898717422353
NCU29,OUT018,2081.5256028191684
FDL27,OUT027,1758.665690894134
NCA54,OUT035,3066.754732955251
FDJ32,OUT035,1081.4143530294734
FDB21,OUT019,571.6739866138232
FDR46,OUT035,2386.978742942595
FDZ32,OUT046,1692.5763992923285
DRF36,OUT017,3475.0073865956288
NCU54,OUT017,3479.790336375534
NCI31,OUT017,666.3767262063257
DRA59,OUT035,3196.6765075195494
NCC55,OUT045,632.9081664716207
FDE44,OUT018,616.2248584816177
NCN26,OUT018,1600.3635958861946
FDC11,OUT049,1419.4571985854423
FDV24,OUT035,2438.494205963737
FDR40,OUT019,191.0074334173837
NCQ17,OUT049,2578.411390808005
FDC46,OUT045,3038.0404559419803
NCM18,OUT046,1055.6144832429518
FDK16,OUT046,1584.654586275553
FDI28,OUT017,1338.805572653377
FDS11,OUT018,3632.492343043421
DRD13,OUT046,1029.6223324222071
FDL36,OUT035,1437.6181681269786
FDI27,OUT013,736.0239526588844
FDJ53,OUT019,292.48992370092924
FDS44,OUT045,3763.730225621546
FDE28,OUT046,3705.8238507370047
FDQ33,OUT018,2160.7281770177697
FDB37,OUT017,4489.781162613639
FDQ31,OUT045,1338.8829115972376
NCQ05,OUT046,2424.444572986968
FDE10,OUT013,2075.569325817121
FDF38,OUT017,701.71150327245
FDE50,OUT019,477.4659707857659
DRG37,OUT010,412.23929961274985
NCH06,OUT049,3988.3148669772772
FDY14,OUT045,4184.057702541277
FDO27,OUT017,1585.9078514793762
FDQ19,OUT049,3763.939321258993
FDZ26,OUT019,541.5736244696118
FDN51,OUT013,4842.700760072485
FDK20,OUT035,2147.053222490355
FDD40,OUT018,2761.3725110979694
DRI25,OUT018,714.4697253640097
FDH56,OUT017,1923.3846205087302
FDI36,OUT027,5302.727984843463
DRH11,OUT018,713.327413373092
NCV18,OUT017,1326.5916759591464
DRI01,OUT049,2928.254804248131
DRE48,OUT049,3372.022891056267
FDS51,OUT035,1017.4337282909607
FDM38,OUT017,827.022514868105
FDB60,OUT027,5458.145024760137
FDY58,OUT035,3990.74562304389
FDY22,OUT045,2252.183683437077
FDF11,OUT027,5784.604689685751
FDZ51,OUT035,1603.4593526288595
FDQ45,OUT017,3042.920972599425
FDF17,OUT035,3295.0632018694055
NCF31,OUT027,3915.4154613033397
FDA37,OUT013,2024.2754161784192
FDO51,OUT046,650.6391169545716
FDF34,OUT013,3130.1543006253364
FDD57,OUT018,1306.2430991705178
FDO37,OUT046,4010.6578363229632
FDR49,OUT049,823.6906104515426
FDS39,OUT049,2278.8065906366155
FDI48,OUT027,1477.74857721946
DRM35,OUT049,3040.18016677735
FDV57,OUT035,3132.5185463296484
FDZ55,OUT013,2583.5723754457176
FDI28,OUT035,1327.621706162428
FDS21,OUT045,1034.563223873009
FDT34,OUT013,1652.432632216674
DRI25,OUT035,925.7731924182283
FDT47,OUT010,217.850430652652
DRH39,OUT045,1162.2860330983654
NCD54,OUT045,2338.7198082372615
FDU16,OUT027,2276.905927151554
NCW29,OUT045,2098.402045411984
FDV25,OUT027,5862.171525444417
FDM56,OUT035,1787.410381877052
FDZ04,OUT027,1859.923712478076
FDG59,OUT019,47.006195856183695
FDI56,OUT045,1404.6304923383527
FDS33,OUT035,1420.0400235436823
FDC23,OUT049,2938.8548064834363
FDT11,OUT049,3287.085957707842
FDG17,OUT045,3873.18696272495
FDZ44,OUT045,1878.9343681404362
FDJ52,OUT013,2624.7861029062024
DRI23,OUT046,2608.332671236088
DRE15,OUT010,187.66866436289183
NCF07,OUT013,1621.2135238612307
NCR29,OUT049,887.2485466833759
FDE44,OUT019,99.28016539641885
FDT23,OUT035,1336.0502954815524
NCG06,OUT017,4049.6294682920166
NCU41,OUT010,549.0842290043008
FDH46,OUT017,1700.1050836388551
FDV31,OUT013,2882.8783664318253
NCT41,OUT027,3980.8061745875657
FDE22,OUT027,4216.942986782994
FDC26,OUT045,1741.8788951147296
DRF51,OUT017,680.0087112647495
NCY53,OUT019,305.22258063602794
FDY21,OUT017,3271.2109659912776
FDL27,OUT013,1016.755827505235
FDZ34,OUT049,3400.2276501443316
NCF43,OUT010,351.1821016027693
FDC21,OUT035,1770.7557048927008
FDL26,OUT013,2527.247047573539
FDT25,OUT010,308.9208299721304
NCR30,OUT046,1121.5629020448932
DRL23,OUT019,232.63036379115533
NCR05,OUT049,3276.44383121008
NCE19,OUT018,712.8497151275051
FDY07,OUT035,729.9486178517477
FDB10,OUT017,4071.740953040344
FDP57,OUT013,1682.4718896755808
FDU48,OUT019,345.1454153915588
FDH48,OUT035,1396.2782036190329
FDO33,OUT035,1885.969518049199
NCU29,OUT045,2406.7921440222954
FDW35,OUT046,693.2955791429385
FDH05,OUT010,544.3935128441851
FDP26,OUT049,1714.7231060176455
DRG27,OUT035,707.2988178257965
FDQ33,OUT046,2391.7322950606035
FDH20,OUT010,238.30450057100074
FDV14,OUT046,1382.0486175574124
DRD01,OUT046,830.7172734570026
NCI17,OUT049,1541.3819166868698
FDF39,OUT010,876.2792649946005
FDX37,OUT046,1613.868417137524
NCX17,OUT035,3943.509463667539
FDN03,OUT013,4374.194714143295
NCS41,OUT010,555.2363114646837
FDH34,OUT045,3068.382940786555
NCX53,OUT018,1935.2798562677308
FDY31,OUT046,2373.252193306106
FDD20,OUT017,2196.0518285816242
FDE51,OUT045,730.1821014656734
FDV27,OUT046,1334.4360002677263
FDF16,OUT035,2420.1644587346373
FDZ02,OUT049,1531.8135750949846
NCK05,OUT045,1037.578459538433
FDM12,OUT027,5189.874532032058
NCA05,OUT018,2116.3910450850667
FDX33,OUT045,2543.1800063198484
FDM25,OUT049,3004.6656949558655
FDE41,OUT018,1162.280919181281
FDW14,OUT045,1332.2345218792125
NCD30,OUT046,1537.729312742752
FDB23,OUT010,348.6198318979341
FDF45,OUT046,987.3771938177938
FDW20,OUT017,2116.656291688655
FDF47,OUT045,3619.9362501919904
NCR05,OUT019,554.859100477074
DRB01,OUT046,3146.738918205767
FDE36,OUT013,2619.752886764248
FDU56,OUT049,3151.1608951592816
FDB23,OUT049,3427.151632606962
FDN48,OUT049,1455.7247957038267
FDS43,OUT013,3181.585001703367
NCN05,OUT013,3027.580917365932
NCL53,OUT049,2873.1400578639104
FDL56,OUT046,1393.01307276528
FDH17,OUT018,1310.8934017494544
FDP37,OUT046,2110.5925251455506
FDG09,OUT019,474.13415367506286
FDA55,OUT045,3690.306779451739
FDX31,OUT049,4040.1890198253786
FDJ41,OUT045,4362.046090887941
DRC24,OUT045,2559.805408932048
FDQ21,OUT035,2137.8178784075158
NCT54,OUT045,1470.1043794265097
FDH08,OUT049,4112.961753056524
FDY38,OUT018,3681.909986077616
DRM11,OUT010,528.1343796465205
FDG32,OUT049,3561.3055315501024
NCH18,OUT046,3979.1716503406687
FDI20,OUT035,3618.8552918384135
FDA33,OUT018,2095.2410093852636
FDN45,OUT013,3597.0295158415934
FDT45,OUT010,124.41177274053962
FDR32,OUT035,3872.007491471929
FDA48,OUT017,3739.4012814752846
FDN23,OUT017,2430.7418070698304
NCR18,OUT035,707.4176435706561
FDD45,OUT046,1513.8822299042702
FDI22,OUT018,3050.4510645194955
FDT09,OUT013,2117.37877847685
DRC24,OUT027,4102.687409882922
FDT39,OUT046,2372.244503825613
FDX28,OUT045,1565.8373249570227
FDA50,OUT018,1325.8515176208564
FDT33,OUT027,4550.222423660889
FDQ60,OUT049,1965.1520318172647
NCM19,OUT018,1583.6918074673117
FDF40,OUT046,4422.440962741089
NCI30,OUT035,4125.305345159382
FDK34,OUT049,4022.7433873275395
FDA38,OUT027,6411.5270391454105
FDT02,OUT045,645.9780242841339
FDC11,OUT017,1452.9020037226064
FDD08,OUT046,644.9573766607025
NCS29,OUT046,4173.780023912929
DRI03,OUT010,433.576966977374
FDK48,OUT035,1130.5148582789868
FDM52,OUT049,2433.4335225937084
FDP49,OUT035,960.9959342539598
DRA24,OUT046,2654.5600607559477
NCJ43,OUT049,2869.668171620034
FDE11,OUT045,3086.0707938976866
FDP01,OUT049,2521.7241515251308
FDQ59,OUT018,1127.3873656946205
FDA43,OUT019,503.46970875423676
FDL14,OUT017,2540.297039003887
FDV50,OUT010,312.45372174409545
FDT01,OUT027,5440.654112476417
NCC42,OUT035,2190.7715644145023
FDO28,OUT046,1900.9366240521272
FDD32,OUT019,201.78449079112693
FDV45,OUT035,3205.9211499599533
NCW17,OUT019,281.90992647754774
NCJ17,OUT027,2326.0725495287106
NCF18,OUT049,3142.741278366075
FDP01,OUT045,2476.2918543945257
FDH24,OUT045,2603.617983915825
FDI38,OUT027,5658.156882628431
FDX03,OUT035,718.4729356498478
FDY28,OUT046,3333.3071224328596
FDN34,OUT018,2546.3735234787982
FDJ02,OUT045,2426.39366759414
FDW40,OUT019,309.9370584183405
FDX03,OUT017,695.5872637819648
FDE17,OUT027,3958.5095265996524
FDT58,OUT046,2693.4866368052
FDI38,OUT013,3357.7413229486283
FDW22,OUT035,3846.886246704
FDS15,OUT027,2896.2857308173443
NCX06,OUT013,3102.801743271906
DRK47,OUT035,4178.665270197638
FDC23,OUT027,4913.377905973417
FDM56,OUT010,256.2937560521161
FDP21,OUT046,3109.11469810248
FDP58,OUT046,3481.103933771628
FDA27,OUT019,678.4284857586392
FDK41,OUT019,212.22732108271475
NCH42,OUT046,3939.027236694177
FDG29,OUT045,642.8327180095362
FDW15,OUT018,2132.1833927389803
FDD28,OUT018,761.2724635625502
FDQ37,OUT049,3459.774645258087
FDC23,OUT035,3182.447252795046
FDV13,OUT035,1463.7299807318195
FDK33,OUT046,3284.3426218855625
FDO33,OUT013,1806.1185612166596
FDN21,OUT017,2646.1953643569245
NCW06,OUT027,5231.248168435941
FDI38,OUT035,3533.8894963714883
FDC21,OUT027,2858.1542151305375
NCS05,OUT046,2165.5632352697066
NCN53,OUT049,631.424217966173
FDV40,OUT010,186.28943272756874
FDG60,OUT017,3965.9516374404056
NCY30,OUT027,5087.153929082991
FDM40,OUT045,2145.8976781973315
NCO30,OUT046,3031.5796542047106
FDK10,OUT046,3050.7689463260554
FDM36,OUT045,2831.4926627595837
FDN10,OUT013,1907.2079936674252
FDM46,OUT018,1265.558218751555
FDX50,OUT049,1808.711128286439
FDP33,OUT045,3931.1289629878293
FDO12,OUT045,3174.6306274342164
FDC28,OUT013,1754.8039090736847
FDO31,OUT045,1240.4153837563656
FDX45,OUT035,2515.8264341130703
FDV21,OUT049,2045.2919181714797
FDH04,OUT049,1453.0818267780624
NCG54,OUT013,2738.5961645840716
FDO13,OUT046,2626.881974577722
FDA09,OUT027,4877.107408477491
FDC38,OUT017,2170.9092876732802
NCO42,OUT046,2305.6117274030116
FDL45,OUT049,2049.1577169969732
NCK31,OUT013,777.4389462519084
FDM39,OUT017,3050.520632399223
FDC22,OUT010,502.8875801732986
FDF46,OUT046,1833.3521499080252
FDQ37,OUT045,3388.409921732112
FDH41,OUT010,547.2102466816741
FDQ04,OUT046,680.4990410301889
NCQ02,OUT027,5203.705505940995
FDJ57,OUT027,5190.082506457358
NCE07,OUT049,2218.590594483893
FDE56,OUT013,1004.480316348375
FDI20,OUT049,3519.0011530954152
FDK36,OUT018,621.7148931293518
FDP08,OUT027,5161.884364966469
FDF44,OUT017,2171.819974447752
NCU53,OUT017,2811.8671037803324
FDF47,OUT035,3842.098677580748
FDS55,OUT010,367.8344373110194
FDZ52,OUT010,253.56509449776877
FDL04,OUT018,1477.364157475292
NCM26,OUT035,2635.633765017413
FDX43,OUT049,2799.7411453533014
FDP52,OUT049,3909.830415928874
DRK49,OUT045,659.0049932354548
FDE38,OUT013,2700.7767817221206
DRF13,OUT035,2504.5456733445553
FDK41,OUT010,193.24254928466098
FDJ04,OUT027,3078.025852169908
FDZ44,OUT018,1677.4195725422912
FDS11,OUT013,3933.0355294726396
FDA55,OUT049,3792.3413949691703
NCW53,OUT046,3182.185912940708
FDB49,OUT027,2666.599034099546
FDD23,OUT017,3436.4942085447565
NCV42,OUT045,1729.5276512405187
NCZ29,OUT018,1822.505455187772
FDQ26,OUT013,919.4164187084684
FDV08,OUT017,676.5610770485416
FDC53,OUT049,1615.6417561275164
FDV58,OUT010,509.02666644151304
NCP02,OUT019,138.06636735578718
DRI37,OUT045,896.4493669783842
FDQ12,OUT049,3913.5027353074856
FDE33,OUT046,1214.9667948561537
FDX27,OUT045,1519.0851083540656
FDM22,OUT017,830.806482363166
NCH30,OUT019,271.8595176967749
FDC04,OUT017,4029.820884087415
FDO38,OUT046,1274.4788989206936
FDV52,OUT027,3014.4935025799446
FDB32,OUT013,1473.352438476782
FDV43,OUT018,592.8678346708937
FDI24,OUT018,2695.69468275371
FDR40,OUT017,1411.324134558618
FDW02,OUT049,2021.4612670189717
FDE44,OUT049,773.9500914899131
FDL38,OUT046,1408.3514913338272
NCT54,OUT010,235.25052431270183
DRJ39,OUT010,619.5710629387647
FDW55,OUT049,4323.1140363650575
DRF13,OUT019,325.96253173362084
NCW17,OUT049,2136.8091698393114
FDP13,OUT035,715.0955072468121
FDS08,OUT018,2588.023173196072
NCP17,OUT035,1089.7903909392976
NCO53,OUT035,3194.0064362108237
FDH19,OUT045,2814.326995095405
FDJ04,OUT017,1963.491636889587
FDG10,OUT049,895.2592060813297
FDA40,OUT010,197.91974044143103
FDI53,OUT045,2571.4996391588516
FDU09,OUT010,131.7968963223566
FDK60,OUT045,1564.3817423333126
FDR43,OUT017,647.9176573759919
FDW22,OUT017,3774.502481278004
DRP47,OUT010,565.7370896354071
DRG48,OUT010,403.77311824548474
FDA14,OUT035,2412.711530314856
FDU49,OUT013,1320.6514160343165
FDK28,OUT045,4184.652263555892
FDT19,OUT046,2786.4658140099145
NCQ42,OUT045,2021.6829421724685
FDD03,OUT045,3881.612222635428
NCM53,OUT013,1716.2501852594205
NCX53,OUT045,2193.447147890445
FDV14,OUT027,2335.9688026466597
NCZ54,OUT017,2639.188562885436
FDB39,OUT013,818.9272411428417
DRC24,OUT046,2499.1247022575644
FDY36,OUT013,1086.2078083793679
FDN01,OUT035,3062.4610935310648
DRH25,OUT046,825.7410142082424
FDV08,OUT046,660.5190651991013
NCP53,OUT049,3983.015188497163
FDU52,OUT010,439.3591540019254
NCI42,OUT045,2972.363028663557
FDZ14,OUT035,2002.0765495258463
FDF11,OUT046,3791.6342018919086
FDQ13,OUT018,1128.1989429070672
FDO32,OUT010,91.59134217796827
DRJ37,OUT018,2187.152643979649
FDY43,OUT046,2704.113170674374
NCT41,OUT017,2498.6434299189323
NCV17,OUT045,2097.9966982399364
FDM04,OUT027,1504.8969689094697
DRB48,OUT018,427.8001168474648
FDM24,OUT013,2466.8417363407157
FDT37,OUT049,4042.63790500261
NCO05,OUT010,245.63332293255735
FDL13,OUT046,3716.9951366439873
FDL15,OUT017,2502.049457593378
FDB11,OUT018,3520.8429753726855
FDL14,OUT019,385.9810533884274
FDY10,OUT019,275.2871420680881
FDJ40,OUT049,1788.21815617959
NCW18,OUT046,3968.521298275738
NCY06,OUT013,2067.175443421143
DRE13,OUT018,1143.7688587187693
FDA26,OUT045,3536.7752166240607
NCE19,OUT010,122.80816760113885
FDE33,OUT035,1312.7356438206439
DRL59,OUT027,1464.355715035222
FDY07,OUT046,703.8795296329963
FDF57,OUT018,2504.3507401997667
FDM58,OUT035,1788.8844732005446
FDP26,OUT027,2733.0511476279653
FDY32,OUT046,2635.3168240831646
FDD51,OUT010,108.05359872834651
FDU22,OUT018,1663.8095656984024
FDZ49,OUT018,3549.680432500667
NCI42,OUT017,3389.6547777203186
FDT04,OUT027,1084.8136810424025
NCU41,OUT045,3120.8929308953366
FDS56,OUT045,4110.067953929788
NCN42,OUT017,2532.7799999879358
FDK34,OUT046,4010.7954642902287
FDB03,OUT017,3872.7879051716027
DRJ25,OUT035,825.6513409287256
FDT25,OUT027,3324.408610185408
FDN20,OUT013,2748.7192368021188
FDP09,OUT013,3550.3673672120576
FDM20,OUT019,580.2715188898514
NCG55,OUT046,1870.8946153402794
NCP14,OUT045,1652.272077103281
NCH06,OUT046,3860.6999241154326
FDV52,OUT013,1878.2219332215293
NCL07,OUT035,718.4906892330175
DRJ11,OUT027,5178.382106439927
DRO59,OUT013,1090.6591870180062
FDW15,OUT010,380.13368260256743
NCQ30,OUT035,2042.5643813615175
NCN54,OUT019,198.46101005892433
FDY01,OUT027,2999.39838519869
FDX39,OUT035,3616.227192090886
FDH53,OUT027,2203.4785292536653
FDA57,OUT035,683.5631827492364
NCC07,OUT010,262.71692207476417
FDU28,OUT013,3120.3271282884816
FDK36,OUT010,96.23905818141793
FDR36,OUT018,546.2251982944567
NCQ17,OUT035,2531.1045128825226
FDS28,OUT019,131.32892240428328
FDE08,OUT045,2345.62993898697
FDU22,OUT046,1904.1456987273461
FDG41,OUT045,1724.0840372927614
FDO31,OUT010,183.19752403777738
FDM21,OUT019,693.6514000290006
FDU40,OUT017,3270.416029924525
FDV36,OUT018,1777.742533564686
FDT10,OUT027,1673.2606758936654
FDX38,OUT045,727.6741143687818
NCU30,OUT027,4339.20994995724
NCV06,OUT049,3170.555632750331
FDT16,OUT035,4696.5213605126955
NCP41,OUT027,2851.61264032059
FDZ56,OUT017,2900.5271576688538
FDC22,OUT035,3193.9933375277856
FDU10,OUT035,657.5161096791562
FDS46,OUT045,1853.4219687537725
FDO08,OUT049,2739.2738397868584
NCV42,OUT018,1507.099675205303
FDP33,OUT035,4047.415128158772
FDJ12,OUT046,3344.575998695739
FDH04,OUT045,1374.4300481568162
NCU54,OUT013,3388.4056241085177
FDO36,OUT010,498.70177997535325
FDT37,OUT027,6028.117395454987
FDD14,OUT010,477.09676288044307
FDA16,OUT013,3613.0958909276096
NCS42,OUT019,226.77820530128542
FDP10,OUT019,264.04021239448184
FDQ28,OUT049,2462.348538880681
FDK57,OUT010,277.1928917268842
FDK02,OUT013,1908.0453966938167
FDW47,OUT018,1735.6011459228394
NCC42,OUT018,1869.014267309566
FDQ37,OUT018,3213.4084956421475
FDL40,OUT046,1509.633381144081
DRE13,OUT010,175.01988788593826
FDQ34,OUT027,2837.797839493156
NCB54,OUT046,2059.919971111523
FDS48,OUT049,2426.605418405951
FDO15,OUT045,1106.0628504426775
NCT30,OUT013,735.7806419314891
FDU49,OUT027,2284.011445396593
FDE21,OUT046,1837.6752190534526
FDS49,OUT019,223.34030377842123
FDT38,OUT027,2350.8252079190124
FDZ01,OUT045,1636.0269918018219
FDC41,OUT035,1213.9979122173572
DRG13,OUT010,401.8999725400913
NCZ42,OUT018,3584.7622394822147
NCM07,OUT045,1318.0710566649745
NCV17,OUT018,1820.7051742474955
DRK39,OUT035,1413.7363686069446
FDS37,OUT018,1574.5875560483619
FDV12,OUT019,257.21526097826904
NCG19,OUT018,3580.2626274782924
FDS51,OUT013,999.8493026631199
NCO14,OUT046,667.8971036151302
FDC38,OUT046,2135.2327812634826
FDN15,OUT046,2171.751500364175
NCH42,OUT013,3963.186915257568
FDQ22,OUT046,625.5153771686739
FDC05,OUT013,3143.8788939509054
FDZ31,OUT013,3151.1945084012254
DRJ23,OUT049,3367.2019578115114
FDC52,OUT035,2478.6791407359924
DRD12,OUT010,236.5910379862837
FDV55,OUT017,2410.578721610299
FDD32,OUT046,1280.9156340183258
FDR01,OUT049,3436.781691880926
FDY08,OUT019,323.1605560394371
FDQ45,OUT045,3050.3035671544017
DRN11,OUT027,3704.4054478308735
NCS05,OUT018,1848.87326497752
FDY32,OUT035,2638.0395213506304
NCD31,OUT045,2704.0987379370226
NCE06,OUT049,2607.9362682503447
NCP14,OUT046,1635.806009722696
NCF18,OUT019,490.02285568664774
FDF14,OUT018,2144.077857902975
FDB22,OUT017,2518.403678364042
NCH54,OUT049,2567.805274931106
FDU27,OUT035,837.4792728603145
FDS58,OUT027,4189.569131706468
NCU29,OUT035,2490.6383440274453
FDJ57,OUT013,3305.0431576505907
FDL56,OUT049,1396.2783702738475
FDH60,OUT035,3293.4275060293503
FDN24,OUT018,686.4248099413858
FDD02,OUT017,1994.1509680682432
FDP15,OUT017,4219.072930827533
FDB28,OUT027,5319.788523376998
DRC49,OUT045,2297.3625424093557
NCG30,OUT018,1762.3105367953247
FDJ14,OUT049,1262.1155577477555
FDL52,OUT045,613.5049263553506
NCG19,OUT027,5930.512342108065
NCN41,OUT035,2063.9830588984137
FDW22,OUT013,3731.6269748439418
FDI02,OUT013,1810.7858902953997
FDV51,OUT045,2641.8520611374324
FDV48,OUT046,1248.6277705322304
NCL17,OUT019,349.84913946498546
FDP46,OUT045,1368.2882508394048
FDU10,OUT045,614.7889619367509
FDT37,OUT010,730.2615306921352
FDI27,OUT035,769.6788744985568
FDN51,OUT046,4618.148610269356
FDW07,OUT035,1404.877481130793
FDN45,OUT049,3667.6346218179547
DRN37,OUT027,4443.070796904564
DRF48,OUT049,3118.4672270438778
FDP38,OUT019,90.52210705433481
NCX18,OUT027,5149.822390586847
FDK45,OUT018,1684.0159709917548
FDZ37,OUT049,1403.1817256894064
FDS50,OUT018,3290.995528195061
NCR54,OUT018,2875.5646561509407
NCS17,OUT035,1553.9090361230942
FDV31,OUT046,2873.1545228423756
DRE27,OUT017,1605.785265214607
FDN60,OUT013,2603.7794290274555
FDK26,OUT013,3065.5781925061888
FDX37,OUT018,1386.1761119349396
FDW31,OUT046,3268.9203528791472
FDX26,OUT018,2845.439314323662
DRL49,OUT019,348.4717760666299
FDU49,OUT017,1408.31422463518
FDY58,OUT046,3907.0522223434864
FDN03,OUT045,4175.544278871215
NCV06,OUT010,525.4070410873076
FDH53,OUT045,1303.572546897286
FDG31,OUT018,888.6907363721962
NCC06,OUT045,2056.210136168834
FDS13,OUT049,4013.007381852639
FDP16,OUT035,4089.479091041721
FDA35,OUT013,1943.6932007794032
DRP47,OUT018,3865.955599408086
FDY28,OUT010,548.3890292149599
FDY20,OUT035,1489.8958348226915
NCH30,OUT017,1837.3864956104853
NCR29,OUT019,159.26701460280333
NCP05,OUT013,2405.7257256295993
NCF30,OUT019,309.218943406845
FDA08,OUT035,2698.426288983365
FDN51,OUT027,6221.4437121366645
FDH12,OUT046,1713.3872490177378
FDY39,OUT017,3195.073490810981
NCO53,OUT045,3115.8846403685707
FDB40,OUT046,2384.018878423912
FDH02,OUT049,1441.6042801704407
FDY11,OUT027,1841.6566612910615
FDQ09,OUT019,280.9139942283791
FDP16,OUT013,4103.931035108402
NCF55,OUT018,409.28016826189673
FDY09,OUT027,4732.471836077089
FDY39,OUT045,3052.2007226224
NCU53,OUT049,2636.7719583202816
NCT41,OUT049,2437.965228588025
FDJ45,OUT046,723.5033937189378
FDR28,OUT013,2684.0734368230746
FDN08,OUT013,1880.9461320370192
FDJ07,OUT049,1873.0011183403358
FDZ09,OUT027,4189.288326276981
FDQ14,OUT017,2455.660244082803
FDY12,OUT027,1406.4590532498078
FDK57,OUT046,1946.2254715630172
FDD20,OUT049,2020.7793717009552
FDS36,OUT018,1550.2482276470432
FDI40,OUT049,1664.1971842078729
FDJ40,OUT045,1732.8489078156592
FDE08,OUT013,2369.205941493113
DRK01,OUT013,1521.0779701358902
FDC58,OUT049,675.9707607853463
FDE50,OUT046,3225.9975016713643
FDX48,OUT035,2495.0337064284045
DRM35,OUT018,2730.633053454764
FDG41,OUT013,1731.5786859773452
FDB52,OUT046,4116.962575566504
FDV19,OUT045,2556.9616757934355
DRG48,OUT017,2533.2605939236305
FDI26,OUT013,2988.948817799159
FDU11,OUT019,318.74266976480453
FDF59,OUT019,320.9757600452044
FDR07,OUT049,1567.052246756637
NCE06,OUT017,2636.3184615636033
FDE10,OUT046,2098.2740069259635
NCO55,OUT046,1749.0707500087794
FDZ13,OUT013,832.1650118913808
FDT50,OUT017,1594.5484436431311
FDH12,OUT010,255.42588651007804
FDD21,OUT045,1848.1799550049432
NCM05,OUT013,4211.810307845363
FDK04,OUT013,962.4712942204189
FDN33,OUT017,1588.968759623298
NCM18,OUT010,160.63862854945796
DRC25,OUT049,1345.3993517462468
FDT47,OUT017,1676.8545714288023
FDD45,OUT027,2641.9440799858776
NCD07,OUT018,1605.2814316051063
NCY54,OUT010,418.647138665654
FDL12,OUT049,1039.0413902539108
FDL02,OUT017,1733.640910846515
FDC60,OUT035,1477.539094171314
FDR37,OUT017,3303.046392435471
FDY16,OUT017,3207.7925971084014
FDU26,OUT045,1916.891180493783
FDN24,OUT013,838.938759697023
FDH44,OUT013,2346.068201341771
FDE23,OUT010,93.83493067248992
FDW60,OUT017,3079.4838229769393
FDQ55,OUT049,1897.9532283708454
FDV32,OUT027,1802.1939431484782
FDV03,OUT010,411.72868542496985
FDY14,OUT010,661.3602180217897
NCL55,OUT027,5774.91399806496
DRF25,OUT017,634.797316827216
FDX03,OUT046,694.0656213483799
FDF40,OUT045,4370.889802172589
FDX24,OUT010,233.33855606588372
FDA25,OUT049,1670.1122478665243
FDH21,OUT018,2355.6643700615427
FDB47,OUT010,561.0620091126343
FDT34,OUT019,264.68941314701215
FDS39,OUT010,306.6429133086708
NCU05,OUT046,1240.1812296762105
FDE02,OUT049,1503.9229476577752
FDL25,OUT035,1543.4995591810962
FDC50,OUT049,1528.23512172483
FDZ32,OUT049,1702.2689718368579
FDV14,OUT045,1329.4528830650465
FDR07,OUT045,1531.6763000781605
FDB26,OUT049,802.5416151047257
NCR50,OUT045,2464.5230703049365
FDP01,OUT018,2236.294551382523
FDH57,OUT045,2084.03691041078
